InspectionID,District,Block,Designation,Name of inspector,InspectionPlan,InspectionDate,UdiseCode,SchoolName,Question_Eng,Observation_Eng
12161,SHIMLA,SUNI,Block Resource Centre Coordinator,KARAM CHAND HIMRAL,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12161.pdf,2018-11-15,2111608101,GPS OGLI,Are braille books available for visually challenged students? ,Not applicable 
12161,SHIMLA,SUNI,Block Resource Centre Coordinator,KARAM CHAND HIMRAL,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12161.pdf,2018-11-15,2111608101,GPS OGLI,"Are all children sitting together without segregation on basis on caste, class, religion or physical or mental handicap? ",Yes 
12161,SHIMLA,SUNI,Block Resource Centre Coordinator,KARAM CHAND HIMRAL,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12161.pdf,2018-11-15,2111608101,GPS OGLI,No of unattended classrooms (i.e. teacher is not teaching in the classroom during class hours) ,0
12161,SHIMLA,SUNI,Block Resource Centre Coordinator,KARAM CHAND HIMRAL,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12161.pdf,2018-11-15,2111608101,GPS OGLI,"Is any teacher on unauthorised leave? If yes, then enter the name of teacher (For proof, take picture of attendance register) ",No 
12161,SHIMLA,SUNI,Block Resource Centre Coordinator,KARAM CHAND HIMRAL,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12161.pdf,2018-11-15,2111608101,GPS OGLI,No of Teacher Vacancies ,0
12161,SHIMLA,SUNI,Block Resource Centre Coordinator,KARAM CHAND HIMRAL,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12161.pdf,2018-11-15,2111608101,GPS OGLI,Was SMC Meeting held in last month? ,Yes 
12161,SHIMLA,SUNI,Block Resource Centre Coordinator,KARAM CHAND HIMRAL,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12161.pdf,2018-11-15,2111608101,GPS OGLI,Are minutes of SMC meeting maintained? ,Yes 
12161,SHIMLA,SUNI,Block Resource Centre Coordinator,KARAM CHAND HIMRAL,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12161.pdf,2018-11-15,2111608101,GPS OGLI,"Compared to last year, has there been increase or decrease in enrolment? ",Decreased 
12161,SHIMLA,SUNI,Block Resource Centre Coordinator,KARAM CHAND HIMRAL,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12161.pdf,2018-11-15,2111608101,GPS OGLI,Does the school provide support at pre-primary level? ,Yes 
12161,SHIMLA,SUNI,Block Resource Centre Coordinator,KARAM CHAND HIMRAL,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12161.pdf,2018-11-15,2111608101,GPS OGLI,Is training for Out of School Children being done? ,No 
12161,SHIMLA,SUNI,Block Resource Centre Coordinator,KARAM CHAND HIMRAL,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12161.pdf,2018-11-15,2111608101,GPS OGLI,Are sports activities conducted? ,Yes 
12161,SHIMLA,SUNI,Block Resource Centre Coordinator,KARAM CHAND HIMRAL,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12161.pdf,2018-11-15,2111608101,GPS OGLI,Are co-curricular activities conducted? ,Yes 
12161,SHIMLA,SUNI,Block Resource Centre Coordinator,KARAM CHAND HIMRAL,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12161.pdf,2018-11-15,2111608101,GPS OGLI,Has the school filled its SDP? (online or offline) ,Yes 
12161,SHIMLA,SUNI,Block Resource Centre Coordinator,KARAM CHAND HIMRAL,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12161.pdf,2018-11-15,2111608101,GPS OGLI,Do the teachers watch TheTeacherApp courses suggested in Continuous Learning Programme? ,"Yes, they watch the course and discuss it in the cluster meetings "
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Which class are you observing? ,5
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,PMIS code of teacher ,269
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Is the teacher using Activity Based Learning?  ,Yes 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Are Learning Outcomes (Seekhne ke Pratifal) charts pasted in every classroom?  ,Yes 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Are CCE records maintained?  ,Yes 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Please ask atleast 3 students questions based on Learning Outcomes. How was their performance? ,Good 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Does the school have access to clean drinking water? ,Yes 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Does the school need urgent safety repairs? ,Yes 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Does the school have electricity? ,Yes 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Are the toilets clean and functional? ,No 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Does the school have separate toilets for boys and girls? ,Yes 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Are ramps available in the school? ,Yes 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Are braille books available for visually challenged students? ,Not applicable 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,"Are all children sitting together without segregation on basis on caste, class, religion or physical or mental handicap? ",Yes 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,"Is any teacher on unauthorised leave? If yes, then enter the name of teacher (For proof, take picture of attendance register) ",No 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Was SMC Meeting held in last month? ,No 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Are minutes of SMC meeting maintained? ,No 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,"Compared to last year, has there been increase or decrease in enrolment? ",Decreased 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Does the school provide support at pre-primary level? ,Yes 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Is training for Out of School Children being done? ,No 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Are sports activities conducted? ,Yes 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Are co-curricular activities conducted? ,Yes 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Has the school filled its SDP? (online or offline) ,Yes 
12162,UNA,UNA,Block Resource Centre Coordinator,Ravi Kant Sharma,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12162.pdf,2018-11-16,2070207001,GPS BASDEHRA,Do the teachers watch TheTeacherApp courses suggested in Continuous Learning Programme? ,They watch the courses but do not attend monthly Cluster Meetings for discussion 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Which class are you observing? ,7
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,PMIS code of teacher ,18448
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Is the teacher using Activity Based Learning?  ,Yes 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Are Learning Outcomes (Seekhne ke Pratifal) charts pasted in every classroom?  ,Yes 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Are CCE records maintained?  ,No 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Please ask atleast 3 students questions based on Learning Outcomes. How was their performance? ,Satisfactory 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Does the school have access to clean drinking water? ,Yes 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Does the school have a functional library ,Yes 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Does the school need urgent safety repairs? ,No 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Has the school established functional science lab? ,Yes 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Does the school have electricity? ,Yes 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Are the toilets clean and functional? ,Yes 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Does the school have separate toilets for boys and girls? ,Yes 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Are ramps available in the school? ,No 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Are braille books available for visually challenged students? ,No 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,"Are all children sitting together without segregation on basis on caste, class, religion or physical or mental handicap? ",Yes 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,No of unattended classrooms (i.e. teacher is not teaching in the classroom during class hours) ,0
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,"Is any teacher on unauthorised leave? If yes, then enter the name of teacher (For proof, take picture of attendance register) ",No 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,No of Teacher Vacancies ,0
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Was SMC Meeting held in last month? ,Yes 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Are minutes of SMC meeting maintained? ,Yes 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,"Compared to last year, has there been increase or decrease in enrolment? ",Increased 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Is training for Out of School Children being done? ,No 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Are sports activities conducted? ,Yes 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Are co-curricular activities conducted? ,Yes 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Has the school filled its SDP? (online or offline) ,Yes 
12163,HAMIRPUR (H.P.),HAMIRPUR,Block Resource Centre Coordinator,DINESH KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12163.pdf,2018-11-16,2060103302,GMS SWAHAL,Do the teachers watch TheTeacherApp courses suggested in Continuous Learning Programme? ,They watch the courses but do not attend monthly Cluster Meetings for discussion 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Which class are you observing? ,2
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,PMIS code of teacher ,20969
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Is the teacher using Activity Based Learning?  ,Yes 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Are Learning Outcomes (Seekhne ke Pratifal) charts pasted in every classroom?  ,Yes 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Are CCE records maintained?  ,Yes 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Please ask atleast 3 students questions based on Learning Outcomes. How was their performance? ,Satisfactory 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Does the school have access to clean drinking water? ,Yes 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Does the school need urgent safety repairs? ,No 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Does the school have electricity? ,Yes 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Are the toilets clean and functional? ,Yes 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Does the school have separate toilets for boys and girls? ,Yes 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Are ramps available in the school? ,Yes 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Are braille books available for visually challenged students? ,Not applicable 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,"Are all children sitting together without segregation on basis on caste, class, religion or physical or mental handicap? ",Yes 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,No of unattended classrooms (i.e. teacher is not teaching in the classroom during class hours) ,0
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,"Is any teacher on unauthorised leave? If yes, then enter the name of teacher (For proof, take picture of attendance register) ",No 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,No of Teacher Vacancies ,0
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Was SMC Meeting held in last month? ,Yes 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Are minutes of SMC meeting maintained? ,Yes 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,"Compared to last year, has there been increase or decrease in enrolment? ",Increased 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Does the school provide support at pre-primary level? ,Yes 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Is training for Out of School Children being done? ,No 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Are sports activities conducted? ,Yes 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Are co-curricular activities conducted? ,Yes 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Has the school filled its SDP? (online or offline) ,Yes 
12164,HAMIRPUR (H.P.),NADAUN,Block Resource Centre Coordinator,SHAMMI,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12164.pdf,2018-11-16,2060401201,GPS JALARI,Do the teachers watch TheTeacherApp courses suggested in Continuous Learning Programme? ,"Yes, they watch the course and discuss it in the cluster meetings "
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,Which class are you observing? ,4
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,PMIS code of teacher ,29877
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,Is the teacher using Activity Based Learning?  ,Yes 
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,Are Learning Outcomes (Seekhne ke Pratifal) charts pasted in every classroom?  ,Yes 
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,Are CCE records maintained?  ,Yes 
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,Please ask atleast 3 students questions based on Learning Outcomes. How was their performance? ,Good 
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,Does the school have access to clean drinking water? ,Yes 
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,Does the school need urgent safety repairs? ,No 
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,Does the school have electricity? ,Yes 
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,Are the toilets clean and functional? ,Yes 
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,Does the school have separate toilets for boys and girls? ,Yes 
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,Are ramps available in the school? ,Yes 
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,Are braille books available for visually challenged students? ,No 
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,"Are all children sitting together without segregation on basis on caste, class, religion or physical or mental handicap? ",Yes 
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,No of unattended classrooms (i.e. teacher is not teaching in the classroom during class hours) ,0
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,"Is any teacher on unauthorised leave? If yes, then enter the name of teacher (For proof, take picture of attendance register) ",No 
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,No of Teacher Vacancies ,0
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,Was SMC Meeting held in last month? ,Yes 
12165,MANDI,DHARAMPUR-1,Block Resource Centre Coordinator,Suresh Kumar,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12165.pdf,2018-11-16,2051908901,GPS PARSHADA-HAWANI,Are minutes of SMC meeting maintained? ,Yes 
